Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
587f07bd-7d69-3291-9aea-abef74f30045,ROOTED WELLNESS LLC,228 ALMONT ST,MATTAPAN,MA,021261487,42.2805395,-71.09839825,8572047067,0.0,27
76baa51d-0d0f-359d-a07b-7b999a43d42e,PATHWAYS HEALTHCARE LLC,101 STATION DR STE 240,WESTWOOD,MA,020902336,42.20728361922244,-71.15698168263435,6174819077,0.0,34
02d7b144-352f-3eac-97db-6fc4a95bf1fa,LASELL HOUSE,120 SEMINARY AVENUE,AUBURNDALE,MA,024662650,42.34002614299451,-71.24911543639162,6176637000,0.0,6
e0584fe3-c4f7-33c7-986b-2568383d7307,A BETTER LIFE HOMECARE LLC,120 MAPLE ST STE 303,SPRINGFIELD,MA,011031930,42.1064397,-72.63777529283192,4132318313,0.0,26
53f086de-2fc7-3d35-92c2-aca4ed944e7f,LAWRENCE GENERAL HOSPITAL,1 GENERAL ST,LAWRENCE,MA,018412961,42.7097143,-71.15007700778098,9786834000,0.0,217
c05d73d0-b348-32ce-9fe5-13a720950f37,URGENT HELP CHELMSFORD PC,45 DRUM HILL RD,CHELMSFORD,MA,018241503,42.6255635,-71.3615131,9784467515,0.0,7
d51d98bc-ef4c-363b-8450-c01537258b11,1007 EAST STREET OPERATOR LLC,1007 EAST ST,DEDHAM,MA,020266363,42.22837415,-71.16281500487283,7813291520,0.0,2
0592d4e5-a0fb-3143-83cd-8e5a6b066a96,SOUTH SHORE PRIMARY AND URGENT CARE LLC,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,7815610460,0.0,72
c67ca7ed-4769-3b6c-a0a9-993f1227ff10,CAPE ANN MEDICAL CENTER LLC,1 BLACKBURN DR,GLOUCESTER,MA,019302237,42.6269312,-70.65555242413386,9782811500,0.0,8
6b9c5830-a278-38ff-887f-ccefd74cf8e8,SOUTHEAST HEALTH CARE CENTER,184 LINCOLN STREET,NORTH EASTON,MA,023561799,42.06665855,-71.11947646404934,5082387053,0.0,6
